,SubjectID,PredicateID,ObjectID,Subject,Predicate,Object,ReferenceProperty,URL,RefDoc
1221,Q30,P150,Q1393,United States,contains the administrative territorial entity,Delaware,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1222,Q30,P150,Q812,United States,contains the administrative territorial entity,Florida,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1223,Q30,P150,Q1428,United States,contains the administrative territorial entity,Georgia,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1224,Q30,P150,Q782,United States,contains the administrative territorial entity,Hawaii,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1225,Q30,P150,Q1221,United States,contains the administrative territorial entity,Idaho,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1226,Q30,P150,Q1204,United States,contains the administrative territorial entity,Illinois,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1227,Q30,P150,Q1415,United States,contains the administrative territorial entity,Indiana,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1228,Q30,P150,Q1546,United States,contains the administrative territorial entity,Iowa,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1229,Q30,P150,Q1558,United States,contains the administrative territorial entity,Kansas,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1230,Q30,P150,Q1603,United States,contains the administrative territorial entity,Kentucky,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1231,Q30,P150,Q1588,United States,contains the administrative territorial entity,Louisiana,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1232,Q30,P150,Q724,United States,contains the administrative territorial entity,Maine,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1233,Q30,P150,Q1391,United States,contains the administrative territorial entity,Maryland,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1234,Q30,P150,Q771,United States,contains the administrative territorial entity,Massachusetts,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1235,Q30,P150,Q1166,United States,contains the administrative territorial entity,Michigan,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1236,Q30,P150,Q1527,United States,contains the administrative territorial entity,Minnesota,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1237,Q30,P150,Q1494,United States,contains the administrative territorial entity,Mississippi,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1238,Q30,P150,Q1581,United States,contains the administrative territorial entity,Missouri,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1239,Q30,P150,Q1212,United States,contains the administrative territorial entity,Montana,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1240,Q30,P150,Q1553,United States,contains the administrative territorial entity,Nebraska,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1241,Q30,P150,Q1227,United States,contains the administrative territorial entity,Nevada,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1242,Q30,P150,Q759,United States,contains the administrative territorial entity,New Hampshire,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1243,Q30,P150,Q1408,United States,contains the administrative territorial entity,New Jersey,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1244,Q30,P150,Q1522,United States,contains the administrative territorial entity,New Mexico,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1245,Q30,P150,Q1384,United States,contains the administrative territorial entity,New York,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1246,Q30,P150,Q1207,United States,contains the administrative territorial entity,North Dakota,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1247,Q30,P150,Q1454,United States,contains the administrative territorial entity,North Carolina,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1248,Q30,P150,Q1397,United States,contains the administrative territorial entity,Ohio,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1249,Q30,P150,Q1649,United States,contains the administrative territorial entity,Oklahoma,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1250,Q30,P150,Q824,United States,contains the administrative territorial entity,Oregon,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1251,Q30,P150,Q1400,United States,contains the administrative territorial entity,Pennsylvania,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1252,Q30,P150,Q1387,United States,contains the administrative territorial entity,Rhode Island,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1253,Q30,P150,Q1211,United States,contains the administrative territorial entity,South Dakota,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1254,Q30,P150,Q1456,United States,contains the administrative territorial entity,South Carolina,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1255,Q30,P150,Q1509,United States,contains the administrative territorial entity,Tennessee,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1256,Q30,P150,Q1439,United States,contains the administrative territorial entity,Texas,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1257,Q30,P150,Q829,United States,contains the administrative territorial entity,Utah,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1258,Q30,P150,Q16551,United States,contains the administrative territorial entity,Vermont,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1259,Q30,P150,Q1370,United States,contains the administrative territorial entity,Virginia,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1260,Q30,P150,Q1223,United States,contains the administrative territorial entity,Washington,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1261,Q30,P150,Q1371,United States,contains the administrative territorial entity,West Virginia,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1262,Q30,P150,Q1537,United States,contains the administrative territorial entity,Wisconsin,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1263,Q30,P150,Q1214,United States,contains the administrative territorial entity,Wyoming,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1264,Q30,P150,Q3551781,United States,contains the administrative territorial entity,District of Columbia,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1265,Q30,P150,Q16641,United States,contains the administrative territorial entity,American Samoa,P854,https://history.state.gov/historicaldocuments/frus1929v01/d853,refdoc_928
1266,Q30,P150,Q11703,United States,contains the administrative territorial entity,United States Virgin Islands,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1267,Q30,P150,Q16635,United States,contains the administrative territorial entity,Guam,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1268,Q30,P150,Q16644,United States,contains the administrative territorial entity,Northern Mariana Islands,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1269,Q30,P150,Q1183,United States,contains the administrative territorial entity,Puerto Rico,P854,https://capitalizemytitle.com/50-us-states-in-alphabetical-order/,refdoc_457
1270,Q30,P463,Q842490,United States,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
1271,Q30,P463,Q8475,United States,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
1272,Q30,P463,Q4033111,United States,member of,AUSCANNZUKUS,P854,https://www.state.gov/documents/organization/76043.pdf,refdoc_623
1273,Q30,P463,Q2863003,United States,member of,ABCANZ Armies,P854,https://www.alu.army.mil/alog/issues/sepoct11/ABCA_Coalition_Works.html,refdoc_648
1274,Q30,P463,Q7768229,United States,member of,The Technical Cooperation Program,P854,https://www.dst.defence.gov.au/partnership/technical-cooperation-program,refdoc_49
1275,Q30,P463,Q4426267,United States,member of,Air Force Interoperability Council,P854,http://www.airstandards.org/about-asic.html,refdoc_36
1276,Q30,P463,Q3866537,United States,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
1277,Q30,P463,Q1579424,United States,member of,Strategic Airlift Capability,P854,https://www.sacprogram.org/en/Pages/The%20Strategic%20Airlift%20Capability.aspx,refdoc_593
1278,Q30,P463,Q233611,United States,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
1279,Q30,P463,Q826700,United States,member of,International Energy Agency,P854,https://www.iea.org/countries/membercountries/,refdoc_455
1280,Q30,P463,Q17495,United States,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
1281,Q30,P463,Q376150,United States,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
1282,Q30,P463,Q170424,United States,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/united-states-of-america,refdoc_470
1283,Q30,P463,Q1411881,United States,member of,Group of Ten,P854,https://www.imf.org/en/About/Factsheets/A-Guide-to-Committees-Groups-and-Clubs#G10,refdoc_487
1284,Q30,P463,Q7809,United States,member of,UNESCO,P854,https://www.pbs.org/newshour/politics/u-s-formally-rejoins-unesco-5-years-after-withdraw,refdoc_320
1285,Q38,P2852,Q25648804,Italy,emergency phone number,113,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
1286,Q38,P2852,Q25648805,Italy,emergency phone number,115,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
1287,Q38,P2852,Q11185210,Italy,emergency phone number,118,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
1288,Q38,P2853,Q1378312,Italy,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
1289,Q38,P2853,Q1123613,Italy,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
1290,Q38,P2853,Q1520890,Italy,electrical plug type,Type L,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
1291,Q38,P1552,Q3174312,Italy,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
1292,Q38,P30,Q46,Italy,continent,Europe,P854,https://www.workwithdata.com/place/italy,refdoc_16
1293,Q38,P530,Q423,Italy,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
1294,Q38,P36,Q220,Italy,capital,Rome,P854,http://www.governo.it/costituzione-italiana/parte-seconda-ordinamento-della-repubblica/titolo-v-le-regionile-province-e-i,refdoc_413
1295,Q38,P35,Q3956186,Italy,head of state,Sergio Mattarella,P854,http://www.quirinale.it/elementi/Continua.aspx?tipo=Notizia&key=393,refdoc_635
1296,Q38,P463,Q8475,Italy,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
1297,Q38,P463,Q340195,Italy,member of,African Development Bank,P854,https://en.wikipedia.org/wiki/African_Development_Bank,refdoc_1103
1298,Q38,P463,Q826700,Italy,member of,International Energy Agency,P854,https://www.iea.org/countries/membercountries/,refdoc_455
1299,Q38,P463,Q233611,Italy,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
1300,Q38,P463,Q376150,Italy,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
1301,Q38,P463,Q1480793,Italy,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
1302,Q38,P463,Q842490,Italy,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
1303,Q38,P463,Q17495,Italy,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
1304,Q38,P463,Q7817,Italy,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
1305,Q38,P463,Q170424,Italy,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/italy,refdoc_1251
1306,Q38,P463,Q605326,Italy,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
1307,Q38,P463,Q1072120,Italy,member of,Missile Technology Control Regime,P854,http://mtcr.info/partners/,refdoc_1496
1308,Q38,P463,Q141720,Italy,member of,European Air Transport Command,P854,http://eatc-mil.com/8/About-us,refdoc_1485
1309,Q38,P463,Q3866537,Italy,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
1310,Q38,P463,Q521227,Italy,member of,Organisation for Joint Armament Cooperation,P854,http://www.occar.int/185,refdoc_29
1311,Q38,P463,Q7809,Italy,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
1312,Q38,P463,Q1969730,Italy,member of,Schengen Area,P854,https://www.touteleurope.eu/les-pays-membres-de-l-espace-schengen.html,refdoc_432
1313,Q38,P463,Q45177,Italy,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
1314,Q38,P463,Q182814,Italy,member of,Antarctic Treaty System,P854,https://www.ats.aq/devAS/Parties?lang=e,refdoc_816
1315,Q38,P463,Q823428,Italy,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/italy,refdoc_1117
1316,Q38,P463,Q1764511,Italy,member of,G7,P854,https://www.elysee.fr/g7/2019/01/01/qu-est-ce-que-le-g7,refdoc_1336
1317,Q38,P463,Q131720477,Italy,member of,"{'text': 'CERN Council', 'language': 'mul'}",P854,https://council.web.cern.ch/en/content/council-composition-january-2025,refdoc_207
1318,Q38,P463,Q186444,Italy,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
1319,Q38,P5658,Q13196750,Italy,railway traffic side,left,P4656,https://www.wikidata.org/w/index.php?title=Wikidata:Property_proposal/Railway_traffic_side&oldid=726031389,refdoc_1627
1320,Q38,P706,Q27449,Italy,located in/on physical feature,Southern Europe,P854,https://www.workwithdata.com/place/italy,refdoc_16
1321,Q38,P37,Q652,Italy,official language,Italian,P854,https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1999-12-15;482,refdoc_531
1322,Q38,P150,Q1284,Italy,contains the administrative territorial entity,Abruzzo,P854,http://www.governo.it/Governo/Costituzione/2_titolo5.html,refdoc_1747
1323,Q38,P150,Q1452,Italy,contains the administrative territorial entity,Basilicata,P854,http://www.governo.it/Governo/Costituzione/2_titolo5.html,refdoc_1747
1324,Q38,P150,Q1458,Italy,contains the administrative territorial entity,Calabria,P854,http://www.governo.it/Governo/Costituzione/2_titolo5.html,refdoc_1747
